system:time_start,precipitation
"Sep 9, 2013",0
"Sep 10, 2013",0
"Sep 11, 2013",0
"Sep 12, 2013",0
"Sep 13, 2013",0
"Sep 14, 2013",0
"Sep 15, 2013",0
"Sep 16, 2013",0
"Sep 17, 2013",0.45
"Sep 18, 2013",5.27
"Sep 19, 2013",0
"Sep 20, 2013",0
"Sep 21, 2013",0
"Sep 22, 2013",0
"Sep 23, 2013",0
"Sep 24, 2013",0
"Sep 25, 2013",11.684
"Sep 26, 2013",0
"Sep 27, 2013",11.751
"Sep 28, 2013",11.591
"Sep 29, 2013",13.592
"Sep 30, 2013",0
"Oct 1, 2013",0
"Oct 2, 2013",0
"Oct 3, 2013",14.223
"Oct 4, 2013",0
"Oct 5, 2013",67.94
"Oct 6, 2013",1.62
"Oct 7, 2013",0
"Oct 8, 2013",0
"Oct 9, 2013",0
"Oct 10, 2013",0
"Oct 11, 2013",0
"Oct 12, 2013",19.918
"Oct 13, 2013",59.341
"Oct 14, 2013",101.076
"Oct 15, 2013",0
"Oct 16, 2013",0
"Oct 17, 2013",0
"Oct 18, 2013",0
"Oct 19, 2013",0
"Oct 20, 2013",0
"Oct 21, 2013",0
"Oct 22, 2013",0
"Oct 23, 2013",0
"Oct 24, 2013",0
"Oct 25, 2013",1.679
"Oct 26, 2013",0
"Oct 27, 2013",0
"Oct 28, 2013",0
"Oct 29, 2013",0
"Oct 30, 2013",0
"Oct 31, 2013",0
"Nov 1, 2013",0
"Nov 2, 2013",0
"Nov 3, 2013",0
"Nov 4, 2013",0
"Nov 5, 2013",0
"Nov 6, 2013",0
"Nov 7, 2013",0
"Nov 8, 2013",0
"Nov 9, 2013",0
"Nov 10, 2013",0
"Nov 11, 2013",0
"Nov 12, 2013",0
"Nov 13, 2013",0
"Nov 14, 2013",0
"Nov 15, 2013",0
"Nov 16, 2013",0
"Nov 17, 2013",0
"Nov 18, 2013",0
"Nov 19, 2013",0
"Nov 20, 2013",0
"Nov 21, 2013",0
"Nov 22, 2013",0
"Nov 23, 2013",0
"Nov 24, 2013",0
"Nov 25, 2013",0
"Nov 26, 2013",0
"Nov 27, 2013",0
"Nov 28, 2013",0
"Nov 29, 2013",0
"Nov 30, 2013",0
"Dec 1, 2013",0
"Dec 2, 2013",0
"Dec 3, 2013",0
"Dec 4, 2013",0
"Dec 5, 2013",0
"Dec 6, 2013",0
"Dec 7, 2013",0
"Dec 8, 2013",0
"Dec 9, 2013",0
"Dec 10, 2013",0
"Dec 11, 2013",0
"Dec 12, 2013",0
"Dec 13, 2013",0
"Dec 14, 2013",0
"Dec 15, 2013",0
"Dec 16, 2013",0
"Dec 17, 2013",0
"Dec 18, 2013",0
"Dec 19, 2013",0
"Dec 20, 2013",0
"Dec 21, 2013",0
"Dec 22, 2013",0
"Dec 23, 2013",0
"Dec 24, 2013",0
"Dec 25, 2013",0
"Dec 26, 2013",0
"Dec 27, 2013",0
"Dec 28, 2013",0
"Dec 29, 2013",0
"Dec 30, 2013",0
"Dec 31, 2013",0
"Jan 1, 2014",0.03
"Jan 2, 2014",0
"Jan 3, 2014",0
"Jan 4, 2014",0.011
"Jan 5, 2014",1.44
"Jan 6, 2014",0.268
"Jan 7, 2014",0.397
"Jan 8, 2014",0
"Jan 9, 2014",0.873
"Jan 10, 2014",0.136
"Jan 11, 2014",0.976
"Jan 12, 2014",0
"Jan 13, 2014",0
"Jan 14, 2014",0
"Jan 15, 2014",0
"Jan 16, 2014",0
"Jan 17, 2014",0
"Jan 18, 2014",0.001
"Jan 19, 2014",0
"Jan 20, 2014",0
"Jan 21, 2014",0
"Jan 22, 2014",0
"Jan 23, 2014",0
"Jan 24, 2014",0
"Jan 25, 2014",0
"Jan 26, 2014",0
"Jan 27, 2014",0
"Jan 28, 2014",0
"Jan 29, 2014",0
"Jan 30, 2014",0.043
"Jan 31, 2014",0
"Feb 1, 2014",0
"Feb 2, 2014",0
"Feb 3, 2014",0
"Feb 4, 2014",0
"Feb 5, 2014",0
"Feb 6, 2014",0
"Feb 7, 2014",2.753
"Feb 8, 2014",0.069
"Feb 9, 2014",0
"Feb 10, 2014",0
"Feb 11, 2014",0
"Feb 12, 2014",0
"Feb 13, 2014",0
"Feb 14, 2014",0
"Feb 15, 2014",0.096
"Feb 16, 2014",5.397
"Feb 17, 2014",0
"Feb 18, 2014",0
"Feb 19, 2014",0
"Feb 20, 2014",0
"Feb 21, 2014",0
"Feb 22, 2014",0
"Feb 23, 2014",1.517
"Feb 24, 2014",0
"Feb 25, 2014",0
"Feb 26, 2014",0
"Feb 27, 2014",1.072
"Feb 28, 2014",0
"Mar 1, 2014",0.254
"Mar 2, 2014",0
"Mar 3, 2014",0
"Mar 4, 2014",11.099
"Mar 5, 2014",0
"Mar 6, 2014",0
"Mar 7, 2014",0.076
"Mar 8, 2014",0
"Mar 9, 2014",0
"Mar 10, 2014",0
"Mar 11, 2014",0.001
"Mar 12, 2014",0
"Mar 13, 2014",0
"Mar 14, 2014",0
"Mar 15, 2014",0
"Mar 16, 2014",0
"Mar 17, 2014",0
"Mar 18, 2014",0
"Mar 19, 2014",0
"Mar 20, 2014",0
"Mar 21, 2014",0
"Mar 22, 2014",0
"Mar 23, 2014",0
"Mar 24, 2014",0
"Mar 25, 2014",0
"Mar 26, 2014",0
"Mar 27, 2014",0
"Mar 28, 2014",0
"Mar 29, 2014",0
"Mar 30, 2014",0.043
"Mar 31, 2014",0
"Apr 1, 2014",0
"Apr 2, 2014",0
"Apr 3, 2014",0
"Apr 4, 2014",0
"Apr 5, 2014",0
"Apr 6, 2014",0.027
"Apr 7, 2014",0
"Apr 8, 2014",0
"Apr 9, 2014",0
"Apr 10, 2014",0
"Apr 11, 2014",0
"Apr 12, 2014",0
"Apr 13, 2014",0.886
"Apr 14, 2014",1.4
"Apr 15, 2014",0
"Apr 16, 2014",0
"Apr 17, 2014",0.175
"Apr 18, 2014",0
"Apr 19, 2014",5.021
"Apr 20, 2014",0
"Apr 21, 2014",0
"Apr 22, 2014",0
"Apr 23, 2014",0.002
"Apr 24, 2014",0
"Apr 25, 2014",0
"Apr 26, 2014",0
"Apr 27, 2014",9.081
"Apr 28, 2014",0
"Apr 29, 2014",0
"Apr 30, 2014",0.813
"May 1, 2014",33.525
"May 2, 2014",1.687
"May 3, 2014",0
"May 4, 2014",0.006
"May 5, 2014",0
"May 6, 2014",0
"May 7, 2014",0
"May 8, 2014",0
"May 9, 2014",0
"May 10, 2014",0
"May 11, 2014",2.744
"May 12, 2014",0
"May 13, 2014",0
"May 14, 2014",0
"May 15, 2014",0
"May 16, 2014",0
"May 17, 2014",0
"May 18, 2014",0
"May 19, 2014",0
"May 20, 2014",0
"May 21, 2014",0
"May 22, 2014",0
"May 23, 2014",0
"May 24, 2014",0
"May 25, 2014",0
"May 26, 2014",34.999
"May 27, 2014",2.695
"May 28, 2014",4.112
"May 29, 2014",0
"May 30, 2014",11.377
"May 31, 2014",65.906
"Jun 1, 2014",0
"Jun 2, 2014",0
"Jun 3, 2014",0
"Jun 4, 2014",0
"Jun 5, 2014",0
"Jun 6, 2014",0
"Jun 7, 2014",29.604
"Jun 8, 2014",11.369
"Jun 9, 2014",31.259
"Jun 10, 2014",7.439
"Jun 11, 2014",13.913
"Jun 12, 2014",0
"Jun 13, 2014",3.673
"Jun 14, 2014",1.192
"Jun 15, 2014",2.4
"Jun 16, 2014",8.732
"Jun 17, 2014",22.526
"Jun 18, 2014",0.865
"Jun 19, 2014",12.971
"Jun 20, 2014",20.558
"Jun 21, 2014",35.744
"Jun 22, 2014",18.546
"Jun 23, 2014",20.686
"Jun 24, 2014",7.857
"Jun 25, 2014",8.443
"Jun 26, 2014",13.111
"Jun 27, 2014",7.276
"Jun 28, 2014",27.654
"Jun 29, 2014",38.427
"Jun 30, 2014",18.195
"Jul 1, 2014",8.349
"Jul 2, 2014",16.924
"Jul 3, 2014",6.829
"Jul 4, 2014",12.092
"Jul 5, 2014",11.245
"Jul 6, 2014",9.112
"Jul 7, 2014",24.538
"Jul 8, 2014",23.24
"Jul 9, 2014",0.252
"Jul 10, 2014",0.505
"Jul 11, 2014",12.486
"Jul 12, 2014",4.597
"Jul 13, 2014",17.028
"Jul 14, 2014",11.488
"Jul 15, 2014",13.113
"Jul 16, 2014",2.199
"Jul 17, 2014",5.017
"Jul 18, 2014",0
"Jul 19, 2014",1.56
"Jul 20, 2014",15.755
"Jul 21, 2014",0.029
"Jul 22, 2014",0
"Jul 23, 2014",3.616
"Jul 24, 2014",12.283
"Jul 25, 2014",0
"Jul 26, 2014",9.228
"Jul 27, 2014",21.612
"Jul 28, 2014",0
"Jul 29, 2014",4.59
"Jul 30, 2014",1.494
"Jul 31, 2014",0.713
"Aug 1, 2014",0
"Aug 2, 2014",0.184
"Aug 3, 2014",0
"Aug 4, 2014",0
"Aug 5, 2014",0.414
"Aug 6, 2014",0.342
"Aug 7, 2014",2.766
"Aug 8, 2014",2.878
"Aug 9, 2014",0
"Aug 10, 2014",0
"Aug 11, 2014",3.136
"Aug 12, 2014",16.289
"Aug 13, 2014",52.978
"Aug 14, 2014",30.785
"Aug 15, 2014",24.086
"Aug 16, 2014",12.616
"Aug 17, 2014",20.253
"Aug 18, 2014",12.689
"Aug 19, 2014",27.225
"Aug 20, 2014",8.773
"Aug 21, 2014",8.589
"Aug 22, 2014",17.96
"Aug 23, 2014",28.265
"Aug 24, 2014",21.743
"Aug 25, 2014",12.056
"Aug 26, 2014",13.35
"Aug 27, 2014",3.152
"Aug 28, 2014",11.467
"Aug 29, 2014",0.816
"Aug 30, 2014",17.689
"Aug 31, 2014",7.74
"Sep 1, 2014",0
"Sep 2, 2014",0
"Sep 3, 2014",0
"Sep 4, 2014",7.641
"Sep 5, 2014",0
"Sep 6, 2014",0.106
"Sep 7, 2014",3.514
"Sep 8, 2014",0
"Sep 9, 2014",1.804
"Sep 10, 2014",25.563
"Sep 11, 2014",31.736
"Sep 12, 2014",11.633
"Sep 13, 2014",21.956
"Sep 14, 2014",45.642
"Sep 15, 2014",24.784
"Sep 16, 2014",4.575
"Sep 17, 2014",0
"Sep 18, 2014",11.242
"Sep 19, 2014",23.495
"Sep 20, 2014",3.744
"Sep 21, 2014",70.071
"Sep 22, 2014",35.687
"Sep 23, 2014",0
"Sep 24, 2014",0
"Sep 25, 2014",1.897
"Sep 26, 2014",0
"Sep 27, 2014",0
"Sep 28, 2014",0.03
"Sep 29, 2014",0
"Sep 30, 2014",0
"Oct 1, 2014",0
"Oct 2, 2014",0
"Oct 3, 2014",0
"Oct 4, 2014",0
"Oct 5, 2014",0
"Oct 6, 2014",0
"Oct 7, 2014",0
"Oct 8, 2014",0
"Oct 9, 2014",0
"Oct 10, 2014",0
"Oct 11, 2014",0.002
"Oct 12, 2014",20.796
"Oct 13, 2014",0
"Oct 14, 2014",13.202
"Oct 15, 2014",0
"Oct 16, 2014",0
"Oct 17, 2014",0
"Oct 18, 2014",0.031
"Oct 19, 2014",0
"Oct 20, 2014",0
"Oct 21, 2014",0.549
"Oct 22, 2014",0.357
"Oct 23, 2014",0
"Oct 24, 2014",0
"Oct 25, 2014",1.996
"Oct 26, 2014",7.088
"Oct 27, 2014",15.763
"Oct 28, 2014",0.298
"Oct 29, 2014",0
"Oct 30, 2014",0
"Oct 31, 2014",0
"Nov 1, 2014",0
"Nov 2, 2014",0
"Nov 3, 2014",0
"Nov 4, 2014",0
"Nov 5, 2014",0
"Nov 6, 2014",0
"Nov 7, 2014",0
"Nov 8, 2014",0
"Nov 9, 2014",0
"Nov 10, 2014",0
"Nov 11, 2014",0
"Nov 12, 2014",0
"Nov 13, 2014",0
"Nov 14, 2014",0
"Nov 15, 2014",0
"Nov 16, 2014",0
"Nov 17, 2014",0
"Nov 18, 2014",0
"Nov 19, 2014",0
"Nov 20, 2014",0
"Nov 21, 2014",0
"Nov 22, 2014",0
"Nov 23, 2014",0
"Nov 24, 2014",0
"Nov 25, 2014",0
"Nov 26, 2014",0
"Nov 27, 2014",0
"Nov 28, 2014",0
"Nov 29, 2014",0
"Nov 30, 2014",0
"Dec 1, 2014",0
"Dec 2, 2014",0
"Dec 3, 2014",0
"Dec 4, 2014",0
"Dec 5, 2014",0
"Dec 6, 2014",0
"Dec 7, 2014",0
"Dec 8, 2014",0
"Dec 9, 2014",0
"Dec 10, 2014",0
"Dec 11, 2014",0
"Dec 12, 2014",0.008
"Dec 13, 2014",0.046
"Dec 14, 2014",0
"Dec 15, 2014",0
"Dec 16, 2014",0
"Dec 17, 2014",0
"Dec 18, 2014",0
"Dec 19, 2014",0
"Dec 20, 2014",0
"Dec 21, 2014",0
"Dec 22, 2014",0
"Dec 23, 2014",0
"Dec 24, 2014",0
"Dec 25, 2014",0
"Dec 26, 2014",0
"Dec 27, 2014",0
"Dec 28, 2014",0
"Dec 29, 2014",0
"Dec 30, 2014",0
"Dec 31, 2014",0
"Jan 1, 2015",0
"Jan 2, 2015",0
"Jan 3, 2015",0
"Jan 4, 2015",0
"Jan 5, 2015",0
"Jan 6, 2015",0
"Jan 7, 2015",0
"Jan 8, 2015",5.838
"Jan 9, 2015",0
"Jan 10, 2015",0
"Jan 11, 2015",0
"Jan 12, 2015",0
"Jan 13, 2015",0
"Jan 14, 2015",0
"Jan 15, 2015",0
"Jan 16, 2015",0
"Jan 17, 2015",0
"Jan 18, 2015",0
"Jan 19, 2015",0
"Jan 20, 2015",0
"Jan 21, 2015",0
"Jan 22, 2015",0
"Jan 23, 2015",0
"Jan 24, 2015",0
"Jan 25, 2015",0
"Jan 26, 2015",0
"Jan 27, 2015",0
"Jan 28, 2015",0
"Jan 29, 2015",5.106
"Jan 30, 2015",0
"Jan 31, 2015",0
"Feb 1, 2015",0
"Feb 2, 2015",2.004
"Feb 3, 2015",0.68
"Feb 4, 2015",0.778
"Feb 5, 2015",4.154
"Feb 6, 2015",0.303
"Feb 7, 2015",0
"Feb 8, 2015",0
"Feb 9, 2015",0
"Feb 10, 2015",0
"Feb 11, 2015",0
"Feb 12, 2015",0
"Feb 13, 2015",0
"Feb 14, 2015",0
"Feb 15, 2015",0
"Feb 16, 2015",0
"Feb 17, 2015",0
"Feb 18, 2015",0.918
"Feb 19, 2015",0.278
"Feb 20, 2015",0
"Feb 21, 2015",0
"Feb 22, 2015",0
"Feb 23, 2015",0
"Feb 24, 2015",0
"Feb 25, 2015",0
"Feb 26, 2015",0.019
"Feb 27, 2015",0
"Feb 28, 2015",1.882
"Mar 1, 2015",0.048
"Mar 2, 2015",0
"Mar 3, 2015",0
"Mar 4, 2015",0
"Mar 5, 2015",0
"Mar 6, 2015",0
"Mar 7, 2015",0
"Mar 8, 2015",0
"Mar 9, 2015",0
"Mar 10, 2015",0
"Mar 11, 2015",0
"Mar 12, 2015",0
"Mar 13, 2015",0
"Mar 14, 2015",0
"Mar 15, 2015",0
"Mar 16, 2015",0
"Mar 17, 2015",0
"Mar 18, 2015",0
"Mar 19, 2015",0
"Mar 20, 2015",0
"Mar 21, 2015",0
"Mar 22, 2015",0
"Mar 23, 2015",0
"Mar 24, 2015",0
"Mar 25, 2015",0
"Mar 26, 2015",5.286
"Mar 27, 2015",15.4
"Mar 28, 2015",0.046
"Mar 29, 2015",1.677
"Mar 30, 2015",11.811
"Mar 31, 2015",0
"Apr 1, 2015",0.506
"Apr 2, 2015",0
"Apr 3, 2015",0
"Apr 4, 2015",30.805
"Apr 5, 2015",0
"Apr 6, 2015",0
"Apr 7, 2015",3.502
"Apr 8, 2015",0
"Apr 9, 2015",0
"Apr 10, 2015",0
"Apr 11, 2015",0
"Apr 12, 2015",32.319
"Apr 13, 2015",0
"Apr 14, 2015",1.325
"Apr 15, 2015",0
"Apr 16, 2015",0
"Apr 17, 2015",0
"Apr 18, 2015",0.007
"Apr 19, 2015",0
"Apr 20, 2015",0
"Apr 21, 2015",31.615
"Apr 22, 2015",6.473
"Apr 23, 2015",0
"Apr 24, 2015",21.198
"Apr 25, 2015",0
"Apr 26, 2015",0
"Apr 27, 2015",0
"Apr 28, 2015",0.803
"Apr 29, 2015",0
"Apr 30, 2015",0
"May 1, 2015",0
"May 2, 2015",8.218
"May 3, 2015",0.969
"May 4, 2015",0
"May 5, 2015",0
"May 6, 2015",0
"May 7, 2015",5.106
"May 8, 2015",9.296
"May 9, 2015",9.992
"May 10, 2015",19.983
"May 11, 2015",22.454
"May 12, 2015",18.763
"May 13, 2015",0
"May 14, 2015",0
"May 15, 2015",0.915
"May 16, 2015",0.52
"May 17, 2015",0
"May 18, 2015",1.315
"May 19, 2015",0
"May 20, 2015",1.708
"May 21, 2015",0
"May 22, 2015",0
"May 23, 2015",10.023
"May 24, 2015",12.132
"May 25, 2015",5.06
"May 26, 2015",13.268
"May 27, 2015",7.4
"May 28, 2015",0.661
"May 29, 2015",19.661
"May 30, 2015",35.47
"May 31, 2015",0
"Jun 1, 2015",2.221
"Jun 2, 2015",15.775
"Jun 3, 2015",0
"Jun 4, 2015",0
"Jun 5, 2015",0
"Jun 6, 2015",0
"Jun 7, 2015",0
"Jun 8, 2015",2.535
"Jun 9, 2015",18.517
"Jun 10, 2015",14.584
"Jun 11, 2015",17.307
"Jun 12, 2015",18.339
"Jun 13, 2015",8.924
"Jun 14, 2015",0
"Jun 15, 2015",2.286
"Jun 16, 2015",5.069
"Jun 17, 2015",36.445
"Jun 18, 2015",0
"Jun 19, 2015",0
"Jun 20, 2015",0.747
"Jun 21, 2015",0
"Jun 22, 2015",17.524
"Jun 23, 2015",25.435
"Jun 24, 2015",22.723
"Jun 25, 2015",31.919
"Jun 26, 2015",50.629
"Jun 27, 2015",0
"Jun 28, 2015",4.379
"Jun 29, 2015",0
"Jun 30, 2015",0
"Jul 1, 2015",0
"Jul 2, 2015",0
"Jul 3, 2015",0.03
"Jul 4, 2015",40.016
"Jul 5, 2015",22.276
"Jul 6, 2015",13.002
"Jul 7, 2015",14.808
"Jul 8, 2015",21.844
"Jul 9, 2015",11.65
"Jul 10, 2015",20.252
"Jul 11, 2015",0
"Jul 12, 2015",0
"Jul 13, 2015",0.986
"Jul 14, 2015",22.583
"Jul 15, 2015",23.04
"Jul 16, 2015",0
"Jul 17, 2015",0
"Jul 18, 2015",2.963
"Jul 19, 2015",2.868
"Jul 20, 2015",0
"Jul 21, 2015",18.242
"Jul 22, 2015",41.461
"Jul 23, 2015",21.765
"Jul 24, 2015",12.133
"Jul 25, 2015",0
"Jul 26, 2015",9.011
"Jul 27, 2015",0
"Jul 28, 2015",0
"Jul 29, 2015",21.54
"Jul 30, 2015",3.102
"Jul 31, 2015",0.752
"Aug 1, 2015",22.073
"Aug 2, 2015",0.127
"Aug 3, 2015",0
"Aug 4, 2015",1.451
"Aug 5, 2015",24.124
"Aug 6, 2015",7.318
"Aug 7, 2015",14.924
"Aug 8, 2015",6.87
"Aug 9, 2015",2.09
"Aug 10, 2015",15.487
"Aug 11, 2015",0.772
"Aug 12, 2015",0.064
"Aug 13, 2015",0
"Aug 14, 2015",1.343
"Aug 15, 2015",10.185
"Aug 16, 2015",41.111
"Aug 17, 2015",26.627
"Aug 18, 2015",25.854
"Aug 19, 2015",39.973
"Aug 20, 2015",17.748
"Aug 21, 2015",25.439
"Aug 22, 2015",10.253
"Aug 23, 2015",17.335
"Aug 24, 2015",22.478
"Aug 25, 2015",35.8
"Aug 26, 2015",29.976
"Aug 27, 2015",5.798
"Aug 28, 2015",0.489
"Aug 29, 2015",29.148
"Aug 30, 2015",83.735
"Aug 31, 2015",11.404
"Sep 1, 2015",24.837
"Sep 2, 2015",1.507
"Sep 3, 2015",27.312
"Sep 4, 2015",26.412
"Sep 5, 2015",11.897
"Sep 6, 2015",0
"Sep 7, 2015",0
"Sep 8, 2015",7.769
"Sep 9, 2015",0.941
"Sep 10, 2015",14.559
"Sep 11, 2015",7.781
"Sep 12, 2015",0.002
"Sep 13, 2015",0.474
"Sep 14, 2015",10.558
"Sep 15, 2015",0.078
"Sep 16, 2015",5.468
"Sep 17, 2015",0.314
"Sep 18, 2015",0
"Sep 19, 2015",22.856
"Sep 20, 2015",1.196
"Sep 21, 2015",26.275
"Sep 22, 2015",27.014
"Sep 23, 2015",4.595
"Sep 24, 2015",3.095
"Sep 25, 2015",0
"Sep 26, 2015",0
"Sep 27, 2015",0
"Sep 28, 2015",0
"Sep 29, 2015",0
"Sep 30, 2015",0
"Oct 1, 2015",0
"Oct 2, 2015",0.194
"Oct 3, 2015",0
"Oct 4, 2015",0
"Oct 5, 2015",0
"Oct 6, 2015",0
"Oct 7, 2015",0
"Oct 8, 2015",0
"Oct 9, 2015",0
"Oct 10, 2015",0
"Oct 11, 2015",0
"Oct 12, 2015",0
"Oct 13, 2015",11.384
"Oct 14, 2015",0.223
"Oct 15, 2015",0.104
"Oct 16, 2015",0.977
"Oct 17, 2015",0
"Oct 18, 2015",0
"Oct 19, 2015",0
"Oct 20, 2015",0
"Oct 21, 2015",0
"Oct 22, 2015",1.792
